source,target
1420026692035399680,61854323
1420026692035399680,62887551
1420026692035399680,63146369
1420026692035399680,64236199
1420026692035399680,700966879683338240
1420026692035399680,70592144
1420026692035399680,706165628726546432
1420026692035399680,707054706
1420026692035399680,709331756734947328
1420026692035399680,714480767120838656
1420026692035399680,717727933415223296
1420026692035399680,722767646
1420026692035399680,72349768
1420026692035399680,733426942133690368
1420026692035399680,741337202
1420026692035399680,746913558
1420026692035399680,74984630
1420026692035399680,764760029861904384
1420026692035399680,774142090225737728
1420026692035399680,778331868693430272
1420026692035399680,787803608
1420026692035399680,789633986
1420026692035399680,792791914525429760
1420026692035399680,794080324904976384
1420026692035399680,806850055
1420026692035399680,812364292095934464
1420026692035399680,8252202
1420026692035399680,827258953926995968
1420026692035399680,846014785246367744
1420026692035399680,849248700044005376
1420026692035399680,859377203242426368
1420026692035399680,860091357100216320
1420026692035399680,869477380942958592
1420026692035399680,872404093075152896
1420026692035399680,873950011909963776
1420026692035399680,887597226738032640
1420026692035399680,887614060942020608
1420026692035399680,89318175
1420026692035399680,89969010
1420026692035399680,92118984
1420026692035399680,922412869815283712
1420026692035399680,926702778
1420026692035399680,928359193
1420026692035399680,932662123460792320
1420026692035399680,941255822834847744
1420026692035399680,955125110809165824
1420026692035399680,958366320415989760
1420026692035399680,960244413753626624
1420026692035399680,96160040
1420026692035399680,962795401
1420026692035399680,967921409187041280
1420026692035399680,969225670168600576
1420026692035399680,971884633091604480
1420026692035399680,982420033
1420026692035399680,983053049164959744
1420026692035399680,993829569676414976
1420026692035399680,996415398013800448
369865923,139957577
37020095,873950011909963776
37020095,96160040
243808713,2387728961
1045739184240164864,45396268
1045739184240164864,873950011909963776
3244875551,1118145669301198848
3244875551,2387728961
3244875551,737544816871899136
3244875551,950528311423221760
1105978168228409344,45396268
1105978168228409344,737544816871899136
536299947,737544816871899136
536299947,96160040
868099778038554624,2387728961
384695937,2387728961
953041908,873950011909963776
2219931302,737544816871899136
157010204,331734057
409294586,45396268
101788079,873950011909963776
106012183,1420026692035399680
106012183,45396268
106012183,873950011909963776
82951273,2387728961
82951273,45396268
918873471844790272,1135747359697244160
783363725415817216,2387728961
888158512089636864,2387728961
708914840711122944,2387728961
325452789,737544816871899136
1009120745333645312,45396268
1009120745333645312,873950011909963776
3089245786,96160040
270918453,45396268
270918453,96160040
102760656,96160040
266150232,1118145669301198848
266150232,45396268
266150232,873950011909963776
1097153707349823488,627372516
1328876063158657024,1280382273225986048
111062046,873950011909963776
934144447566270464,737544816871899136
4830277240,737544816871899136
15715173,45396268
15715173,96160040
1497132296,356695394
323290978,331734057
323290978,45396268
323290978,873950011909963776
156402851,96160040
240191664,356695394
458731612,45396268
458731612,96160040
138144874,873950011909963776
396673824,45396268
396673824,96160040
1169620189836697600,1420026692035399680
264124378,331734057
264124378,627372516
405662455,96160040
837403419732283392,45396268
1130426552632709120,1118145669301198848
1130426552632709120,1420026692035399680
1130426552632709120,1440956484309897216
1130426552632709120,1469621132072472576
1130426552632709120,1512779499536060416
1130426552632709120,873950011909963776
214084215,331734057
52484911,96160040
1463897070,45396268
1463897070,737544816871899136
3126125481,45396268
3126125481,96160040
91102694,356695394
1155935947013464064,1440956484309897216
1155935947013464064,873950011909963776
112884986,873950011909963776
1308468737171955712,873950011909963776
760395651054235648,627372516
1042423518229606400,45396268
71286882,45396268
71286882,873950011909963776
581939569,873950011909963776
1404685081495670784,96160040
327099410,331734057
1337503133270945792,96160040
522550605,96160040
1332973488026619904,45396268
1481472030662930432,1220429536392814592
1481472030662930432,1305888224326365184
2980144449,45396268
1480129047824846848,1440956484309897216
46105717,1280382273225986048
46105717,1351678532246712320
46105717,1358974999
46105717,45396268
46105717,737544816871899136
46105717,873950011909963776
46105717,96160040
225021477,737544816871899136
225021477,96160040
732671331523694592,873950011909963776
1360263522,96160040
147632715,96160040
709675135,45396268
556759318,873950011909963776
4868866541,331734057
41872843,45396268
18653244,2387728961
864045391,2387728961
80288596,96160040
3087526853,45396268
3087526853,737544816871899136
3087526853,873950011909963776
3087526853,96160040
2202830384,1358974999
921274424430559232,1135747359697244160
921274424430559232,2387728961
3826122801,331734057
3826122801,45396268
3826122801,96160040
25350912,873950011909963776
3323042032,246827295
867357432699400192,45396268
2586064669,1280382273225986048
2586064669,1305888224326365184
2586064669,1351678532246712320
2586064669,1433410195275886592
2586064669,1440956484309897216
2586064669,1469621132072472576
2586064669,1512779499536060416
2586064669,246827295
2586064669,2827190980
2586064669,873950011909963776
2586064669,96160040
4381929558,45396268
2256837232,627372516
1205518965025443840,1153980251812376576
33502860,627372516
442156289,45396268
1030752300233572352,2387728961
140776795,96160040
1427362250331934720,873950011909963776
273559583,45396268
273559583,96160040
1156536606,627372516
1100305091486195712,1446159106541297664
55043900,737544816871899136
55043900,873950011909963776
4913832935,873950011909963776
4913832935,96160040
161012030,45396268
257432199,45396268
372875343,1433410195275886592
1426603976,96160040
453409655,850460392786718720
57733277,96160040
1224354478918373376,2387728961
327586971,331734057
1967824027,45396268
1967824027,96160040
107410348,1153980251812376576
183793295,45396268
734286648821846016,627372516
3027202722,1440956484309897216
1358335428970094592,873950011909963776
18956627,873950011909963776
1015750872696066048,45396268
753673686436220928,737544816871899136
1087359602746900480,873950011909963776
1148264912780701696,873950011909963776
174951671,331734057
3892285228,873950011909963776
3892285228,96160040
1273238197728874496,1118145669301198848
1273238197728874496,1220429536392814592
1273238197728874496,1440956484309897216
1273238197728874496,873950011909963776
1273238197728874496,96160040
1273238197728874496,993186778885578752
239636046,873950011909963776
4784432985,737544816871899136
4784432985,96160040
958761684,1153980251812376576
1368174519525982208,96160040
1184243389870608384,45396268
4369277175,45396268
4369277175,96160040
169459804,45396268
169459804,96160040
499874427,45396268
855413011,873950011909963776
518984829,45396268
209186829,331734057
3626347997,45396268
3626347997,96160040
1258770791300202496,1225842028602417152
847036368538734592,737544816871899136
1331563214153379840,45396268
1331563214153379840,873950011909963776
1331563214153379840,96160040
101728465,1446159106541297664
1077556934419644416,96160040
209563247,450480589
209563247,45396268
209563247,627372516
575517512,331734057
575517512,45396268
575517512,737544816871899136
20174672,96160040
81212451,2387728961
2400527350,96160040
2152563687,1351678532246712320
3818347816,45396268
569205137,873950011909963776
743830589753655296,331734057
743830589753655296,45396268
1040941486098014208,1153980251812376576
246250032,1446159106541297664
943035527799898112,45396268
781274792,873950011909963776
1362443617919504384,45396268
1362443617919504384,96160040
276674481,96160040
741399423343833088,2387728961
2964574781,873950011909963776
999750810,96160040
1019986070,45396268
151488552,873950011909963776
371118108,45396268
371118108,737544816871899136
199815396,45396268
50787229,96160040
1049316502112034816,45396268
1049316502112034816,737544816871899136
45384584,96160040
926702778,45396268
129072643,1440956484309897216
1180648254,1118145669301198848
1180648254,873950011909963776
1358974999,100620308
1358974999,101166742
1358974999,102760656
1358974999,1046078641409544192
1358974999,107409736
1358974999,107444639
1358974999,1106654670246871040
1358974999,1148966147242545152
1358974999,115357714
1358974999,1158139840866791424
1358974999,1163165442275500032
1358974999,1179223837742915584
1358974999,122127567
1358974999,1223708751502495744
1358974999,1238117196234215424
1358974999,1243086597026791424
1358974999,1273897211424911360
1358974999,128484298
1358974999,1324968730187739136
1358974999,1371661483
1358974999,14414286
1358974999,14469132
1358974999,1464681720
1358974999,1478269165
1358974999,14902369
1358974999,153826056
1358974999,1538299243
1358974999,1540951016
1358974999,1590754944
1358974999,167728360
1358974999,169399135
1358974999,16946567
1358974999,1737224448
1358974999,17540746
1358974999,17772686
1358974999,193262712
1358974999,19767495
1358974999,198188586
1358974999,20525891
1358974999,217462908
1358974999,22007324
1358974999,2202830384
1358974999,2245411789
1358974999,22790881
1358974999,2294371752
1358974999,23090019
1358974999,2344060088
1358974999,237880239
1358974999,261385248
1358974999,271351131
1358974999,277636938
1358974999,278982512
1358974999,2847021941
1358974999,2851488433
1358974999,28528209
1358974999,2895001517
1358974999,2911735931
1358974999,2941598099
1358974999,294485766
1358974999,2975058213
1358974999,303038856
1358974999,3039265479
1358974999,307873823
1358974999,30792069
1358974999,311467043
1358974999,3431414189
1358974999,3570261977
1358974999,373434092
1358974999,375440843
1358974999,377540401
1358974999,37942286
1358974999,3907470621
1358974999,3908908169
1358974999,405662455
1358974999,41872843
1358974999,43808848
1358974999,4393636659
1358974999,448165807
1358974999,45396268
1358974999,46105717
1358974999,47349817
1358974999,473976427
1358974999,483017624
1358974999,4877554305
1358974999,4920221
1358974999,51049452
1358974999,60807822
1358974999,611661891
1358974999,61531241
1358974999,65361179
1358974999,713158946
1358974999,71522953
1358974999,7164172
1358974999,739349702727094272
1358974999,746890908
1358974999,74984630
1358974999,77346069
1358974999,776429483515609088
1358974999,795470076
1358974999,8112142
1358974999,821097489084203008
1358974999,83557253
1358974999,860091357100216320
1358974999,862687513386856448
1358974999,89527528
1358974999,92901894
1358974999,932662123460792320
1358974999,938863911293644800
1358974999,943196683646664704
1358974999,950832134251597824
1358974999,951423959588843520
1358974999,961534720898191360
1358974999,96160040
1358974999,971086699
259846830,2387728961
55805735,1118145669301198848
55805735,139957577
55805735,1440956484309897216
55805735,873950011909963776
55805735,96160040
460616726,2387728961
460616726,850460392786718720
2666541414,45396268
3804773176,873950011909963776
271886896,737544816871899136
271886896,96160040
955125110809165824,737544816871899136
1278712600235331584,1398900481418739712
538668552,45396268
538668552,873950011909963776
958312828812824576,1351678532246712320
958312828812824576,873950011909963776
3299092643,331734057
1255435819994800128,2387728961
1263936763623550976,873950011909963776
4216532861,627372516
4216532861,96160040
1290363755440807936,1420026692035399680
1290363755440807936,1469621132072472576
1290363755440807936,873950011909963776
1290363755440807936,96160040
794455077276811264,331734057
1226977604,627372516
1213193510595117056,873950011909963776
1391562883763474432,1118145669301198848
1391562883763474432,873950011909963776
167425022,331734057
306133595,45396268
306133595,96160040
1200815811180613632,96160040
539385309,737544816871899136
909309771617931264,45396268
1274819737,45396268
1271436091,331734057
1271436091,873950011909963776
206326221,96160040
1270003253242101760,873950011909963776
27049781,45396268
866336020383531008,45396268
1333713224651460608,873950011909963776
775617824047890432,873950011909963776
292762876,1280382273225986048
180585652,45396268
180585652,96160040
58354175,96160040
969119379907543040,2387728961
48677850,2387728961
1478269165,331734057
1478269165,737544816871899136
300149004,737544816871899136
111961799,45396268
3092807123,45396268
1192145766535565312,96160040
1025121534132793344,1118145669301198848
1497327863556501504,96160040
1032789776578097152,45396268
1032789776578097152,96160040
1351472758371319808,1280382273225986048
1351472758371319808,96160040
1164393435786334208,1351678532246712320
1164393435786334208,96160040
894753868449329152,2387728961
1033746096013668352,737544816871899136
382136015,45396268
382136015,96160040
178553059,1446159106541297664
178553059,96160040
272515506,331734057
1201413101058449408,2387728961
1112081592586063872,873950011909963776
1475569035454599168,96160040
4859007796,96160040
1248558457583808512,45396268
1248558457583808512,96160040
983298357098700800,331734057
2178818522,96160040
274277265,2387728961
867669330712035328,873950011909963776
786040458,873950011909963776
3180462646,45396268
3180462646,96160040
241237565,873950011909963776
1276537410273398784,873950011909963776
1116583784,45396268
1116583784,96160040
1363914983399170048,873950011909963776
169399135,45396268
15444762,96160040
177520372,873950011909963776
1280382273225986048,1003238416492920832
1280382273225986048,1004376244161429504
1280382273225986048,1008110568887209984
1280382273225986048,1012274742664089600
1280382273225986048,1014590600652447744
1280382273225986048,1021169462
1280382273225986048,1021673668185874432
1280382273225986048,1022738826383503360
1280382273225986048,102859436
1280382273225986048,1030785862622216192
1280382273225986048,1031612276
1280382273225986048,1032665297793306624
1280382273225986048,1034032467064303616
1280382273225986048,103797410
1280382273225986048,104008761
1280382273225986048,1040514456415952896
1280382273225986048,1045972641721589760
1280382273225986048,1046078641409544192
1280382273225986048,1056631869154844672
1280382273225986048,1059140424625991680
1280382273225986048,1060496246123696128
1280382273225986048,1064539030837170176
1280382273225986048,1066056357672030208
1280382273225986048,1078489700837412864
1280382273225986048,1082905309209862144
1280382273225986048,1084132461133451264
1280382273225986048,1084515558425612288
1280382273225986048,1088563569438920704
1280382273225986048,1090615653206245376
1280382273225986048,1093014879034884096
1280382273225986048,1095344439067897856
1280382273225986048,1104915097112076288
1280382273225986048,1106654670246871040
1280382273225986048,1106731346028826624
1280382273225986048,1106980821188120576
1280382273225986048,1107937712856653824
1280382273225986048,1109215146591862784
1280382273225986048,110985750
1280382273225986048,1110804689963139072
1280382273225986048,1112104861238259712
1280382273225986048,1113342479044997120
1280382273225986048,1114592929362976768
1280382273225986048,1119126151178231808
1280382273225986048,1119452513537802240
1280382273225986048,1122672698398633984
1280382273225986048,1125427403327725568
1280382273225986048,113390097
1280382273225986048,1134964917159829504
1280382273225986048,1136314472375697408
1280382273225986048,1136570595573977088
1280382273225986048,1140995156851810304
1280382273225986048,1141265756312756224
1280382273225986048,1145416949540761600
1280382273225986048,114793426
1280382273225986048,1148966147242545152
1280382273225986048,1149823779431997440
1280382273225986048,1150954405006462976
1280382273225986048,115464455
1280382273225986048,1157900791992205312
1280382273225986048,1158139840866791424
1280382273225986048,1164183790023073792
1280382273225986048,1168490458013732864
1280382273225986048,1171674227126280192
1280382273225986048,11740142
1280382273225986048,1175781698883260416
1280382273225986048,117715404
1280382273225986048,1180189296864763904
1280382273225986048,118059149
1280382273225986048,1183808958118674432
1280382273225986048,1185077829316145152
1280382273225986048,1185230427264618496
1280382273225986048,1186379172656111616
1280382273225986048,1188942416495157248
1280382273225986048,119293693
1280382273225986048,1199111577833820160
1280382273225986048,1199932951204511744
1280382273225986048,12007432
1280382273225986048,1201114460
1280382273225986048,1214628339115319296
1280382273225986048,1218326256
1280382273225986048,122126028
1280382273225986048,1229751977350963200
1280382273225986048,1229864227214700544
1280382273225986048,1234519160182407168
1280382273225986048,1235428473893556224
1280382273225986048,1242798648225923072
1280382273225986048,1243086597026791424
1280382273225986048,1245369820046114816
1280382273225986048,1245877280
1280382273225986048,1247294616581353472
1280382273225986048,1252623560
1280382273225986048,125628866
1280382273225986048,1257226148343414784
1280382273225986048,1258580583137058816
1280382273225986048,1259514575524896768
1280382273225986048,1261322772392939520
1280382273225986048,1263604077944082432
1280382273225986048,1266038324059418624
1280382273225986048,1267879198309388288
1280382273225986048,1270352471890833408
1280382273225986048,1271846991878918144
1280382273225986048,1271948873909653504
1280382273225986048,1272299118
1280382273225986048,1273213574
1280382273225986048,1274106790368759808
1280382273225986048,127980072
1280382273225986048,1283434220250161152
1280382273225986048,128484298
1280382273225986048,1286355954704023552
1280382273225986048,1291033036037988352
1280382273225986048,1297752051519168512
1280382273225986048,1299290695459627008
1280382273225986048,1300344250752815104
1280382273225986048,1303734285397098496
1280382273225986048,1305379963
1280382273225986048,1306247869498785792
1280382273225986048,1307339375940964352
1280382273225986048,130767715
1280382273225986048,1309905226661494784
1280382273225986048,1317555710423597056
1280382273225986048,1318530378412531712
1280382273225986048,1319221643634495488
1280382273225986048,1322251810103422976
1280382273225986048,1323015781240635392
1280382273225986048,132331318
1280382273225986048,1323498740
1280382273225986048,1324968730187739136
1280382273225986048,1328876063158657024
1280382273225986048,1336750878276153344
1280382273225986048,1336876472665968640
1280382273225986048,1337758972430966784
1280382273225986048,134274338
1280382273225986048,1348325002853150720
1280382273225986048,134994790
1280382273225986048,1351472758371319808
1280382273225986048,1353971157385535488
1280382273225986048,1353996553254539264
1280382273225986048,1360352362360111104
1280382273225986048,1360416500
1280382273225986048,1371661483
1280382273225986048,1371843279524859904
1280382273225986048,1372619944349798400
1280382273225986048,1373709889
1280382273225986048,1378933351
1280382273225986048,1381540354550329344
1280382273225986048,1387323228440469504
1280382273225986048,1387474624619982848
1280382273225986048,1394481870377787392
1280382273225986048,1407417499268886528
1280382273225986048,1407806009742143488
1280382273225986048,1409523291321245696
1280382273225986048,1411263905494601728
1280382273225986048,14113237
1280382273225986048,1413258196500815872
1280382273225986048,1415766585063641088
1280382273225986048,1415844435724746752
1280382273225986048,141590744
1280382273225986048,14213257
1280382273225986048,1424805471211433984
1280382273225986048,1426360426351181824
1280382273225986048,1437216761670160384
1280382273225986048,1441775477203476480
1280382273225986048,1448922903647428608
1280382273225986048,145033865
1280382273225986048,14524608
1280382273225986048,1455815190637907968
1280382273225986048,1456934421983072256
1280382273225986048,14604562
1280382273225986048,146124960
1280382273225986048,1461991965034225664
1280382273225986048,1466321072408702976
1280382273225986048,1468537141370454016
1280382273225986048,1471175395
1280382273225986048,1475724411688914944
1280382273225986048,14780493
1280382273225986048,1478269165
1280382273225986048,147878930
1280382273225986048,1478850040621940736
1280382273225986048,14797531
1280382273225986048,14862447
1280382273225986048,14897850
1280382273225986048,149274513
1280382273225986048,1494301722
1280382273225986048,150630728
1280382273225986048,153655931
1280382273225986048,153826056
1280382273225986048,1538299243
1280382273225986048,15388317
1280382273225986048,1540951016
1280382273225986048,15435173
1280382273225986048,1543617206
1280382273225986048,15439542
1280382273225986048,1545313657
1280382273225986048,155810262
1280382273225986048,156671416
1280382273225986048,15709883
1280382273225986048,15715173
1280382273225986048,158491068
1280382273225986048,1590754944
1280382273225986048,159612314
1280382273225986048,1612403564
1280382273225986048,16235884
1280382273225986048,163770286
1280382273225986048,16602393
1280382273225986048,1668986407
1280382273225986048,1669020625
1280382273225986048,169399135
1280382273225986048,1710805598
1280382273225986048,1713609325
1280382273225986048,172808738
1280382273225986048,1737224448
1280382273225986048,17440273
1280382273225986048,17445813
1280382273225986048,17552119
1280382273225986048,17885888
1280382273225986048,18066440
1280382273225986048,18075045
1280382273225986048,181148037
1280382273225986048,184762389
1280382273225986048,186381020
1280382273225986048,1886777581
1280382273225986048,19017695
1280382273225986048,191832655
1280382273225986048,19187882
1280382273225986048,19205208
1280382273225986048,193262712
1280382273225986048,1965374725
1280382273225986048,19767495
1280382273225986048,20100663
1280382273225986048,201331241
1280382273225986048,20365478
1280382273225986048,204928499
1280382273225986048,20525891
1280382273225986048,208346105
1280382273225986048,211789866
1280382273225986048,2159423352
1280382273225986048,217462908
1280382273225986048,2175682470
1280382273225986048,21804564
1280382273225986048,2187915589
1280382273225986048,22007324
1280382273225986048,2237808535
1280382273225986048,2247723868
1280382273225986048,2250198151
1280382273225986048,22506983
1280382273225986048,2258854322
1280382273225986048,227986281
1280382273225986048,228177628
1280382273225986048,22819127
1280382273225986048,23090019
1280382273225986048,2344060088
1280382273225986048,238993254
1280382273225986048,2419370262
1280382273225986048,2436389418
1280382273225986048,2447595737
1280382273225986048,2469936980
1280382273225986048,2470923595
1280382273225986048,2476181203
1280382273225986048,2483537274
1280382273225986048,25080943
1280382273225986048,2523094430
1280382273225986048,2527952485
1280382273225986048,253011677
1280382273225986048,25508980
1280382273225986048,2565284324
1280382273225986048,2567353628
1280382273225986048,257495546
1280382273225986048,25816637
1280382273225986048,2586064669
1280382273225986048,2596249916
1280382273225986048,265375144
1280382273225986048,2683422626
1280382273225986048,270112056
1280382273225986048,2719518104
1280382273225986048,2741007012
1280382273225986048,276196009
1280382273225986048,276668657
1280382273225986048,283928662
1280382273225986048,2847021941
1280382273225986048,2882088209
1280382273225986048,2887210967
1280382273225986048,2890110307
1280382273225986048,2894363721
1280382273225986048,2895001517
1280382273225986048,2906179109
1280382273225986048,2906666380
1280382273225986048,2914408253
1280382273225986048,2919036392
1280382273225986048,292237196
1280382273225986048,292762876
1280382273225986048,2936786110
1280382273225986048,295298739
1280382273225986048,297005971
1280382273225986048,297856522
1280382273225986048,2997581
1280382273225986048,301465243
1280382273225986048,30185673
1280382273225986048,303038856
1280382273225986048,3039265479
1280382273225986048,3040823313
1280382273225986048,3055575927
1280382273225986048,3063000669
1280382273225986048,307559850
1280382273225986048,3087526853
1280382273225986048,30954925
1280382273225986048,3101795085
1280382273225986048,310944393
1280382273225986048,3122875095
1280382273225986048,314587185
1280382273225986048,3166017201
1280382273225986048,317625107
1280382273225986048,3188040621
1280382273225986048,320202771
1280382273225986048,320334887
1280382273225986048,3332934374
1280382273225986048,3334979891
1280382273225986048,334002593
1280382273225986048,3378488919
1280382273225986048,3403912991
1280382273225986048,3416738697
1280382273225986048,3422883623
1280382273225986048,3433210978
1280382273225986048,3439484728
1280382273225986048,35341530
1280382273225986048,353697237
1280382273225986048,356288487
1280382273225986048,357437866
1280382273225986048,359934608
1280382273225986048,36339766
1280382273225986048,3685392993
1280382273225986048,370060032
1280382273225986048,37090957
1280382273225986048,3717197782
1280382273225986048,37174612
1280382273225986048,371961804
1280382273225986048,37262314
1280382273225986048,3727284855
1280382273225986048,372786765
1280382273225986048,375716630
1280382273225986048,376580061
1280382273225986048,377540401
1280382273225986048,37942286
1280382273225986048,39176606
1280382273225986048,3998992517
1280382273225986048,400037016
1280382273225986048,40113645
1280382273225986048,40244579
1280382273225986048,40283581
1280382273225986048,41035489
1280382273225986048,41587972
1280382273225986048,416718790
1280382273225986048,417640257
1280382273225986048,41872843
1280382273225986048,422760304
1280382273225986048,4256608695
1280382273225986048,4275183977
1280382273225986048,429002176
1280382273225986048,4312685777
1280382273225986048,43808848
1280382273225986048,440406673
1280382273225986048,443369826
1280382273225986048,4487645412
1280382273225986048,45226534
1280382273225986048,45384584
1280382273225986048,45396268
1280382273225986048,456599965
1280382273225986048,457095704
1280382273225986048,45715045
1280382273225986048,458731612
1280382273225986048,460768019
1280382273225986048,46105717
1280382273225986048,463281028
1280382273225986048,4635397097
1280382273225986048,473332327
1280382273225986048,476149882
1280382273225986048,48272332
1280382273225986048,4827396790
1280382273225986048,484237116
1280382273225986048,4870375874
1280382273225986048,4877755774
1280382273225986048,500103814
1280382273225986048,50026664
1280382273225986048,52446754
1280382273225986048,52493097
1280382273225986048,527313448
1280382273225986048,53484150
1280382273225986048,535716502
1280382273225986048,540665498
1280382273225986048,54316357
1280382273225986048,55643029
1280382273225986048,574342558
1280382273225986048,580757076
1280382273225986048,58304160
1280382273225986048,597682516
1280382273225986048,60807822
1280382273225986048,61531241
1280382273225986048,624842426
1280382273225986048,63490987
1280382273225986048,64142600
1280382273225986048,65361179
1280382273225986048,65929796
1280382273225986048,6821102
1280382273225986048,69676463
1280382273225986048,700395089407954944
1280382273225986048,70592144
1280382273225986048,71221944
1280382273225986048,712498850485809152
1280382273225986048,713158946
1280382273225986048,71522953
1280382273225986048,717727933415223296
1280382273225986048,719005939710361600
1280382273225986048,720319401677836288
1280382273225986048,724305444332777472
1280382273225986048,7320782
1280382273225986048,736108699
1280382273225986048,742197376367120384
1280382273225986048,743883460587167744
1280382273225986048,74984630
1280382273225986048,750679808133169152
1280382273225986048,759419165832802304
1280382273225986048,764925808339193856
1280382273225986048,765305590746722304
1280382273225986048,765654623461994496
1280382273225986048,767035908730281984
1280382273225986048,770006745976627200
1280382273225986048,77346069
1280382273225986048,778187008455876608
1280382273225986048,780760200458317824
1280382273225986048,786293679807950848
1280382273225986048,790831323413815296
1280382273225986048,794560787322912768
1280382273225986048,797840
1280382273225986048,801424674202783744
1280382273225986048,80275945
1280382273225986048,803047249639067648
1280382273225986048,809941846642323456
1280382273225986048,815945428197851136
1280382273225986048,817189819
1280382273225986048,818056700196425728
1280382273225986048,820516515829006336
1280382273225986048,820961426583986176
1280382273225986048,823927742911709184
1280382273225986048,832238982868131840
1280382273225986048,833639043862786048
1280382273225986048,833742073002127360
1280382273225986048,83557253
1280382273225986048,854263770859790336
1280382273225986048,857521934271164416
1280382273225986048,860091357100216320
1280382273225986048,866403347867283456
1280382273225986048,87187610
1280382273225986048,872408630582267904
1280382273225986048,880535878724009984
1280382273225986048,885111741314682880
1280382273225986048,887231675599663104
1280382273225986048,889215429482352640
1280382273225986048,891716750697521152
1280382273225986048,89318175
1280382273225986048,89527528
1280382273225986048,904062055464009728
1280382273225986048,909851753075666944
1280382273225986048,910694455
1280382273225986048,913976720
1280382273225986048,920093801485619200
1280382273225986048,922219726654320640
1280382273225986048,924040913210441728
1280382273225986048,926702778
1280382273225986048,927965973738610688
1280382273225986048,932662123460792320
1280382273225986048,936502508511301632
1280382273225986048,937763623
1280382273225986048,94132134
1280382273225986048,94331772
1280382273225986048,944046245860999168
1280382273225986048,945539227
1280382273225986048,95292874
1280382273225986048,96134626
1280382273225986048,96160040
1280382273225986048,963419019922505728
1280382273225986048,964227358218649600
1280382273225986048,965458498254340096
1280382273225986048,971604145953271808
1280382273225986048,973933731386986496
1280382273225986048,97721735
1280382273225986048,982420033
1280382273225986048,987610957873463296
1280382273225986048,990945874019840000
1280382273225986048,993829569676414976
1280382273225986048,995410304455643136
751844403627618304,1280382273225986048
3367355182,45396268
289510474,96160040
1038883310167097344,45396268
1038883310167097344,737544816871899136
1038883310167097344,96160040
280770005,737544816871899136
261301392,45396268
261301392,96160040
4228898953,96160040
533651810,45396268
533651810,737544816871899136
533651810,873950011909963776
1039959296413511680,45396268
11983262,96160040
1642893691,45396268
2168779482,2387728961
1484210964039929856,1153980251812376576
59658592,45396268
86359006,873950011909963776
974713848,737544816871899136
974713848,873950011909963776
1030298773,331734057
2157228171,873950011909963776
1120319841599152128,1118145669301198848
1120319841599152128,1440956484309897216
1120319841599152128,1469621132072472576
1120319841599152128,2827190980
140861085,45396268
1347940210626191360,873950011909963776
1467455415726321664,96160040
1114630955510185984,1118145669301198848
1114630955510185984,1351678532246712320
984411768725393408,96160040
3185966345,627372516
1176071314253197312,96160040
1455815190637907968,1118145669301198848
1455815190637907968,1220429536392814592
141703185,737544816871899136
65361179,45396268
65361179,96160040
1346086414765748224,96160040
417701224,2387728961
214971869,737544816871899136
214971869,873950011909963776
214971869,96160040
152921220,873950011909963776
224733529,96160040
953266321,96160040
573189263,45396268
784823723815759872,331734057
784823723815759872,45396268
784823723815759872,737544816871899136
315324111,873950011909963776
252277819,873950011909963776
831636362965217280,873950011909963776
257940754,96160040
2167462923,2387728961
130819306,45396268
557693424,737544816871899136
1387088037096611840,96160040
97149307,45396268
1299317477130883072,627372516
17549477,45396268
17549477,96160040
143368541,45396268
886880378895708160,873950011909963776
2330227728,331734057
1475592150876405760,96160040
142244519,45396268
142244519,96160040
31045686,873950011909963776
961534720898191360,1358974999
961534720898191360,1440956484309897216
961534720898191360,737544816871899136
880672318074359808,1118145669301198848
880672318074359808,873950011909963776
100361060,2387728961
2620910026,356695394
1378971254,96160040
71351233,45396268
71351233,96160040
33160693,96160040
231581383,331734057
231581383,45396268
908071310,873950011909963776
137698811,45396268
137698811,96160040
762465890625396736,2387728961
355163661,1020410500872536064
355163661,106012183
355163661,1061188345
355163661,1083470209636290560
355163661,111045375
355163661,1218326256
355163661,1387474624619982848
355163661,146403573
355163661,1478269165
355163661,15439542
355163661,1545313657
355163661,1718621419
355163661,193262712
355163661,2894363721
355163661,319769248
355163661,335758992
355163661,45396268
355163661,4877755774
355163661,51013220
355163661,63146369
355163661,737544816871899136
355163661,783729518867542016
355163661,866362435
355163661,932662123460792320
355163661,936537409357012992
1665937399,331734057
1665937399,45396268
1665937399,873950011909963776
1665937399,96160040
484253966,2387728961
283030523,45396268
54523074,45396268
1124519879921549312,873950011909963776
1155309146,45396268
1155309146,737544816871899136
249201997,873950011909963776
2148580680,627372516
950106491075350528,873950011909963776
162110238,45396268
1520709526105825280,246827295
1204099918098522112,2387728961
204159425,1118145669301198848
204159425,873950011909963776
1172535803412545536,45396268
1426399170923925504,96160040
1109557375168589824,2387728961
1312714505596608512,96160040
1074551354343837696,2387728961
180145881,873950011909963776
295060140,850460392786718720
1187111235059376128,873950011909963776
1460977013414580224,1280382273225986048
279992930,45396268
2175936572,331734057
1159607952,45396268
4866005945,45396268
717209521194663936,45396268
4131518267,45396268
4131518267,737544816871899136
1041628317827256320,627372516
1224995103107928064,873950011909963776
790629431115124736,45396268
790629431115124736,873950011909963776
1072814554424504320,873950011909963776
120266172,1440956484309897216
120266172,873950011909963776
120266172,96160040
352703496,96160040
209115358,45396268
119287114,1118145669301198848
119287114,873950011909963776
2956998809,873950011909963776
2956998809,96160040
